"gemeindename","plz","bundesland","latitude","longitude","partnergemeinde","land","kontinent","seit","form","latitude_partner","longitude_partner"
"Allstedt","6542","Sachsen-Anhalt","51.4079","11.4007","Vrbove (Werbau)","Slow. Republik","Europa","2000","f","48.6197","17.7226"
"Allstedt","6542","Sachsen-Anhalt","51.4079","11.4007","Aigneperse","Frankreich","Europa","2000","p","47.928974","16.203671"
"Alpen","46519","Nordrhein-Westfalen","51.5833","6.5167","Herentals","Belgien","Europa","1987","p","51.164009","4.818718"
"Alpirsbach","72275","Baden-Württemberg","48.3451","8.402","Neuville sur Saone","Frankreich","Europa","1973","p","45.8761","4.8411"
"Alsbach-Hähnlein","64665","Hessen","49.745987","8.582479","Diosd (Nussdorf)","Ungarn","Europa","1989","p","47.4095","18.949"
"Alsdorf","52477","Nordrhein-Westfalen","50.8705","6.1754","Brunssum","Niederlande","Europa","1988","p","50.9508492","5.9603217"
"Alsdorf","52477","Nordrhein-Westfalen","50.8705","6.1754","St. Brieuc","Frankreich","Europa","1970","p","47.5233009","-1.8725821"
"Alsfeld","36304","Hessen","50.7619","9.2823","Amstetten","Österreich","Europa","1979","p","48.1229","14.8721"
"Alsfeld","36304","Hessen","50.7619","9.2823","Nakskov","Dänemark","Europa","1962","p","47.928974","16.203671"
"Alsfeld","36304","Hessen","50.7619","9.2823","Chaville","Frankreich","Europa","1974","p","48.8086","2.1886"
"Alsfeld","36304","Hessen","50.7619","9.2823","New Mills","Großbritannien","Europa","1962","p","53.363449","-1.995337"
"Alsheim","67577","Rheinland-Pfalz","49.7681","8.3403","Pesmes","Frankreich","Europa","1972","p","47.2801","5.567"
"Altdorf","84032","Bayern","48.5559","12.11","Molsheim","Frankreich","Europa","2000","k","48.5428","7.4922"
"Altdorf b. Nürnberg","90518","Bayern","49.393182","11.367701","Altdorf/Uri","Schweiz","Europa","1946","f","",""
"Altdorf b. Nürnberg","90518","Bayern","49.393182","11.367701","Dunaharaszti (Harras)","Ungarn","Europa","1993","p","47.3545","19.0982"
"Altena","58762","Nordrhein-Westfalen","51.2947","7.6734","Péronne","Frankreich","Europa","1967","p","54.56209781","-1.232808683"
"Altena","58762","Nordrhein-Westfalen","51.2947","7.6734","Blackburn","Großbritannien","Europa","1971","p","53.751587","-2.489141"
"Altena","58762","Nordrhein-Westfalen","51.2947","7.6734","Pinsk","","","1990","p","48.4333081","16.3763223"
"Altenbeken","33184","Nordrhein-Westfalen","51.7645","8.942","Betton","Frankreich","Europa","1993","p","48.1825","-1.6439"
"Altenberg","1773","Sachsen","50.7667","13.7667","Duchcove (Dux)","Tschech. Republik","Europa","2000","p","42.0418","-70.6723"
"Altenberg","1773","Sachsen","50.7667","13.7667","Krupka (Graupen)","Tschech. Republik","Europa","1995","f","50.7043","13.8592"
"Altenberg","1773","Sachsen","50.7667","13.7667","Liebenau","Österreich","Europa","1991","p","51.4833","9.2833"
"Altenberge","48341","Nordrhein-Westfalen","52.05","7.4667","Gooik","Belgien","Europa","1979","p","52.48651958","-0.7227043914"
"Altenburger Land (Kreis)","4600","Thüringen","53.5754138","7.2315826","Dobelé","Lettland","Europa","1991","k","56.622034","23.273367"
"Altenburger Land (Kreis)","4600","Thüringen","53.5754138","7.2315826","Wojewodschaft Jelenia Góra (Hirschberg)","Polen","Europa","2000","p","60.3929","10.5604"
"Altendiez","65624","Rheinland-Pfalz","50.3667","7.9833","Burton Latimer","Großbritannien","Europa","2000","p","52.368263","-0.687856"
"Altenglan","66885","Rheinland-Pfalz","49.55","7.4667","Croissy-sur-Seine","Frankreich","Europa","1990","p","48.8792","2.1384"
"Altenglan","66885","Rheinland-Pfalz","49.55","7.4667","Danbury","Großbritannien","Europa","1982","p","41.3948","-73.454"
"Altenholz","24161","Schleswig-Holstein","54.4","10.1333","Aabybro","Dänemark","Europa","1989","p","47.928974","16.203671"
"Altenholz","24161","Schleswig-Holstein","54.4","10.1333","Châteaurenard","Frankreich","Europa","1991","p","47.928974","16.203671"
"Altenkirchen (Verbandsgemeinde)","57610","Rheinland-Pfalz","50.688948","7.668603","Tarbes","Frankreich","Europa","1972","p","43.2328","0.0744"
"Altenkirchen (Verbandsgemeinde)","57610","Rheinland-Pfalz","50.688948","7.668603","Olszanka (Alzenau)","Polen","Europa","2000","k","-9.687","124.4804"
"Altenkirchen (Verbandsgemeinde)","57610","Rheinland-Pfalz","50.688948","7.668603","Krapkowice, Kreis (Krappitz)","Polen","Europa","2000","p","-9.687","124.4804"
"Altenkirchen (Westerwald)","57610","Rheinland-Pfalz","50.6859","7.6418","Tarbes","Frankreich","Europa","1972","p","43.2328","0.0744"
"Altenkirchen (Westerwald)","57610","Rheinland-Pfalz","50.6859","7.6418","Olszanka (Alzenau)","Polen","Europa","2000","k","-9.687","124.4804"
"Altenkirchen (Westerwald) (Kreis)","57610","Rheinland-Pfalz","50.6859","7.6418","Krapkowice-Prudnik (Krappitz-Neustadt)","Polen","Europa","1996","k","-9.687","124.4804"
"Altenkunstadt","96264","Bayern","50.125","11.2503","Quéven","Frankreich","Europa","2006","p","47.928974","16.203671"
"Altensteig","72213","Baden-Württemberg","48.5865","8.6039","Bourg-Saint-Maurice","Frankreich","Europa","1965","p","45.6172","6.769"
"Altheim","88499","Baden-Württemberg","48.1453","9.4474","Mariakemend (Keimend)","Ungarn","Europa","2000","p","46.027","18.4618"
"Althütte","71566","Baden-Württemberg","48.928255","9.573466","Obertilliach","Österreich","Europa","2000","k","46.7024","12.607"
"Altleiningen","67317","Rheinland-Pfalz","49.5075","8.0733","Oberbronn-Zinswiller","Frankreich","Europa","1982","p","48.9402","7.607"
"Altomünster","85250","Bayern","48.389551","11.243216","Nagyvenyim","Ungarn","Europa","1993","p","46.9576","18.8635"
"Altötting","84503","Bayern","48.217215","12.698334","Pribram (Bibersdorf)","Tschech. Republik","Europa","1991","k","49.6874","13.9945"
"Altötting","84503","Bayern","48.217215","12.698334","Sedlcany (Settschau)","Tschech. Republik","Europa","1992","f","49.6606","14.4266"
"Altötting","84503","Bayern","48.217215","12.698334","Loreto/Ancona","Italien","Europa","1991","p","",""
"Altötting","84503","Bayern","48.217215","12.698334","Czestochowa (Tschenstochau)","Polen","Europa","1990","k","50.8096","19.1221"
"Altötting","84503","Bayern","48.217215","12.698334","Fatima","Portugal","Europa","2009","p","37.3169204","-6.8407054"
"Altrip","67122","Rheinland-Pfalz","49.4351","8.484","Petit Rederching","Frankreich","Europa","1991","p","49.0578","7.3051"
"Altshausen","88361","Baden-Württemberg","47.9302","9.5459","Bicske (Witschke)","Ungarn","Europa","1995","p","47.4867","18.6221"
"Altshausen","88361","Baden-Württemberg","47.9302","9.5459","Sausset les Pins","Frankreich","Europa","2009","p","43.3322","5.1139"
"Altusried","87452","Bayern","47.8041","10.2143","Lusignan (Poitou)","Frankreich","Europa","1976","p","46.4347","0.1228"
"Alzenau","63755","Bayern","50.0888","9.0645","Pfaffstätten (Niederösterreich)","Österreich","Europa","1972","p","47.928974","16.203671"
"Alzenau","63755","Bayern","50.0888","9.0645","Thaon-les-Vosges","Frankreich","Europa","1986","p","48.25","6.4167"
"Alzenau","63755","Bayern","50.0888","9.0645","Sint-Oedenrode","Niederlande","Europa","1968","p","51.5634","5.475276"
"Alzenau","63755","Bayern","50.0888","9.0645","Ogolnoksztalcace","Polen","Europa","2000","k","-9.687","124.4804"
"Alzey","55232","Rheinland-Pfalz","49.75","8.1014","Rechnitz","Österreich","Europa","1981","p","47.3096","16.4389"
